transaction_id,timestamp,sender_id,receiver_id,transaction_type,merchant_category,amount,status,city,device_type,is_fraud
TXN113604,2025-10-21 10:56:22,USR10418,MER1054,UPI,Fuel,65.7,Success,Jaipur,Android,0
TXN123675,2025-10-21 11:02:46,USR17934,USR15200,Wallet,P2P Transfer,1452.34,Success,Pune,iOS,0
TXN100652,2025-10-21 11:05:39,USR10104,MER1265,UPI,Entertainment,233.13,Success,Lucknow,Android,0
TXN118776,2025-10-21 11:16:47,USR17903,MER1320,UPI,Food Delivery,257.88,Success,Lucknow,Android,0
TXN105803,2025-10-21 11:27:18,USR10831,MER1395,Wallet,Shopping,616.99,Success,Pune,Android,0
TXN114239,2025-10-21 11:28:13,USR11874,MER1003,UPI,Travel,2777.49,Success,Pune,Android,0
TXN116995,2025-10-21 11:29:02,USR16038,MER1238,UPI,Travel,698.06,Success,Delhi,Android,0
TXN106201,2025-10-21 11:32:44,USR12509,MER1444,UPI,Food Delivery,33.08,Success,Ahmedabad,Web,0
TXN122850,2025-10-21 11:37:08,USR11762,MER1376,UPI,Food Delivery,46.12,Success,Delhi,Android,0
TXN103400,2025-10-21 12:03:36,USR16837,MER1479,Card,Travel,1394.17,Success,Mumbai,iOS,0
TXN117845,2025-10-21 12:30:36,USR17654,MER1089,UPI,Grocery,701.08,Success,Chennai,Android,0
TXN106861,2025-10-21 12:35:37,USR11555,MER1472,Wallet,Food Delivery,105.84,Success,Kolkata,Android,0
TXN102374,2025-10-21 12:58:29,USR15349,MER1415,UPI,Grocery,326.23,Success,Mumbai,iOS,0
TXN106990,2025-10-21 13:00:22,USR14176,MER1095,Wallet,Shopping,1108.21,Success,Jaipur,Web,0
TXN122324,2025-10-21 14:04:49,USR10041,MER1291,UPI,Travel,142.14,Success,Bengaluru,Android,0
TXN109693,2025-10-21 14:21:59,USR18463,MER1042,UPI,Food Delivery,116.75,Success,Pune,Android,0
TXN113458,2025-10-21 14:55:43,USR17252,MER1477,Wallet,Shopping,2269.3,Success,Mumbai,Android,0
TXN100403,2025-10-21 15:18:02,USR15452,MER1194,UPI,Entertainment,133.65,Success,Bengaluru,Android,0
TXN120774,2025-10-21 15:20:17,USR12862,USR13380,Wallet,P2P Transfer,160.12,Success,Ahmedabad,Android,0
TXN109929,2025-10-21 15:28:06,USR13646,MER1442,UPI,Travel,403.96,Success,Pune,iOS,0
TXN101566,2025-10-21 16:05:31,USR16165,MER1018,Card,Shopping,1283.18,Success,Bengaluru,Android,0
TXN112339,2025-10-21 16:06:22,USR17350,MER1093,Netbanking,Recharge,10.0,Failed,Jaipur,Android,0
TXN100998,2025-10-21 16:23:34,USR18380,MER1492,Wallet,Food Delivery,28.25,Success,Ahmedabad,Android,0
TXN103709,2025-10-21 16:26:33,USR17562,MER1427,Netbanking,Grocery,504.79,Success,Pune,Android,0
TXN118333,2025-10-21 16:30:20,USR14495,MER1071,Card,Shopping,582.21,Success,Hyderabad,Android,0
TXN100684,2025-10-21 16:40:28,USR12837,MER1333,Netbanking,Food Delivery,223.6,Success,Mumbai,Web,0
TXN124659,2025-10-21 16:46:09,USR18212,MER1466,Netbanking,Grocery,127.5,Success,Kolkata,Android,0
TXN110107,2025-10-21 16:54:10,USR19137,USR19786,UPI,P2P Transfer,184.95,Success,Lucknow,Android,0
TXN117057,2025-10-21 17:03:17,USR11216,MER1246,Card,Travel,776.43,Success,Ahmedabad,Android,0
TXN116908,2025-10-21 17:33:47,USR16411,MER1193,UPI,Recharge,36.48,Success,Lucknow,iOS,0
TXN124421,2025-10-21 17:35:52,USR10682,MER1198,Wallet,Bill Payment,461.48,Success,Hyderabad,Android,0
TXN112775,2025-10-21 17:38:26,USR13599,MER1455,UPI,Bill Payment,293.6,Success,Lucknow,iOS,0
TXN121171,2025-10-21 18:07:51,USR10468,MER1492,Card,Bill Payment,549.88,Success,Kolkata,Android,0
TXN115973,2025-10-21 18:33:10,USR17057,MER1385,Wallet,Entertainment,49.4,Success,Jaipur,Android,0
TXN100548,2025-10-21 18:56:00,USR11040,MER1126,UPI,Insurance,387.88,Success,Pune,Android,0
TXN113690,2025-10-21 19:25:24,USR12818,MER1243,UPI,Food Delivery,131.61,Success,Hyderabad,Android,0
TXN107742,2025-10-21 19:41:16,USR15019,MER1451,UPI,Fuel,632.38,Success,Hyderabad,Android,0
TXN124774,2025-10-21 19:50:09,USR10127,MER1084,UPI,Insurance,421.08,Success,Bengaluru,Android,0
TXN102895,2025-10-21 19:53:56,USR17903,USR11268,Wallet,P2P Transfer,148.5,Success,Ahmedabad,Android,0
TXN113548,2025-10-21 20:12:55,USR11978,MER1322,Wallet,Shopping,166.53,Success,Pune,iOS,0
TXN120580,2025-10-21 20:26:30,USR18173,MER1434,UPI,Shopping,183.71,Success,Delhi,iOS,0
TXN104315,2025-10-21 20:37:35,USR11375,MER1203,Wallet,Fuel,450.98,Success,Mumbai,iOS,0
TXN114665,2025-10-21 20:41:36,USR15578,MER1233,Card,Bill Payment,225.09,Success,Pune,Android,0
TXN105373,2025-10-21 20:42:21,USR13334,MER1087,Netbanking,Fuel,260.21,Success,Pune,Android,0
TXN116843,2025-10-21 20:52:59,USR19551,MER1073,UPI,Shopping,2701.42,Success,Hyderabad,Android,0
TXN117939,2025-10-21 21:15:11,USR18267,MER1181,Card,Travel,222.23,Success,Pune,Android,0
TXN115976,2025-10-21 21:29:28,USR15243,MER1069,Wallet,Travel,1848.98,Success,Kolkata,Android,0
TXN108464,2025-10-21 21:42:22,USR13230,MER1272,UPI,Bill Payment,542.04,Success,Chennai,iOS,0
TXN102386,2025-10-21 22:18:29,USR19098,MER1110,UPI,Bill Payment,707.16,Success,Pune,iOS,0
TXN112901,2025-10-21 23:28:13,USR13522,MER1127,UPI,Grocery,139.34,Success,Kolkata,Web,0
TXN104548,2025-10-21 23:32:52,USR12331,MER1231,UPI,Shopping,758.34,Success,Hyderabad,Android,0
TXN101892,2025-10-22 00:21:27,USR10454,MER1201,UPI,Travel,37.18,Success,Delhi,Android,0
TXN114747,2025-10-22 00:26:36,USR10591,MER1318,Wallet,Recharge,50.28,Success,Ahmedabad,Web,0
TXN119570,2025-10-22 01:45:04,USR15198,MER1018,UPI,Travel,195.92,Failed,Jaipur,Android,0
TXN106866,2025-10-22 02:33:11,USR11578,MER1332,Card,Recharge,492.35,Success,Delhi,Android,0
TXN122841,2025-10-22 03:53:10,USR15726,MER1100,Card,Food Delivery,149.68,Success,Mumbai,iOS,0
TXN104972,2025-10-22 05:14:24,USR16465,MER1016,Card,Fuel,464.88,Success,Mumbai,Android,0
TXN115371,2025-10-22 05:23:06,USR16354,MER1338,UPI,Insurance,466.37,Success,Ahmedabad,iOS,0
TXN105990,2025-10-22 07:12:34,USR18985,MER1176,UPI,Grocery,60.45,Success,Jaipur,Android,0
TXN106292,2025-10-22 07:17:18,USR14533,MER1037,UPI,Shopping,5609.91,Success,Bengaluru,iOS,0
TXN114241,2025-10-22 07:29:27,USR18532,MER1377,Netbanking,Entertainment,455.84,Failed,Lucknow,Android,0
TXN112438,2025-10-22 07:47:50,USR18244,MER1366,Netbanking,Bill Payment,404.41,Success,Kolkata,iOS,0
TXN108770,2025-10-22 08:22:56,USR12572,MER1058,UPI,Insurance,953.77,Failed,Jaipur,iOS,0
TXN121966,2025-10-22 08:26:26,USR17106,USR13381,Card,P2P Transfer,937.83,Success,Mumbai,Android,0
TXN105979,2025-10-22 08:47:07,USR18853,MER1479,Card,Food Delivery,102.08,Success,Ahmedabad,Android,0
TXN101236,2025-10-22 09:16:17,USR14815,MER1449,UPI,Shopping,1612.18,Success,Pune,Android,0
TXN120797,2025-10-22 09:49:19,USR17477,MER1176,Card,Shopping,8778.9,Success,Lucknow,iOS,0
TXN108715,2025-10-22 09:50:44,USR19588,MER1190,UPI,Insurance,205.78,Success,Pune,Android,0
TXN116951,2025-10-22 10:25:55,USR17993,MER1245,Wallet,Insurance,374.35,Success,Hyderabad,Android,0
TXN108602,2025-10-22 10:45:45,USR17263,MER1008,UPI,Grocery,50.76,Success,Bengaluru,Web,0
TXN118008,2025-10-22 10:51:56,USR13246,MER1461,Wallet,Insurance,406.19,Success,Lucknow,Android,0
TXN118984,2025-10-22 11:39:45,USR10281,MER1299,Wallet,Shopping,348.05,Success,Mumbai,Android,0
TXN118428,2025-10-22 11:47:25,USR17898,USR12136,Card,P2P Transfer,425.4,Success,Jaipur,Android,0
TXN116694,2025-10-22 12:01:27,USR15329,MER1381,UPI,Bill Payment,335.42,Success,Mumbai,Android,0
TXN111930,2025-10-22 12:14:09,USR10409,MER1410,UPI,Fuel,316.48,Success,Chennai,Android,0
TXN116531,2025-10-22 12:26:12,USR12983,MER1257,UPI,Grocery,123.49,Success,Hyderabad,iOS,0
TXN105172,2025-10-22 12:50:49,USR15151,MER1174,Wallet,Grocery,313.04,Success,Jaipur,Android,0
TXN116630,2025-10-22 13:16:26,USR13740,MER1008,UPI,Shopping,391.34,Success,Hyderabad,iOS,0
TXN122409,2025-10-22 13:27:57,USR10642,MER1177,Wallet,Entertainment,99.05,Success,Jaipur,Android,0
TXN121876,2025-10-22 13:33:57,USR10640,MER1032,UPI,Shopping,994.97,Success,Mumbai,Android,0
TXN104143,2025-10-22 13:35:41,USR10115,MER1084,UPI,Shopping,197.97,Success,Pune,iOS,0
TXN107399,2025-10-22 13:49:55,USR17010,USR17222,UPI,P2P Transfer,641.0,Success,Mumbai,Android,0
TXN110075,2025-10-22 14:03:45,USR19267,MER1460,UPI,Recharge,33.49,Failed,Kolkata,Android,0
TXN115350,2025-10-22 14:34:43,USR13562,MER1088,UPI,Food Delivery,326.12,Success,Delhi,Android,0
TXN114936,2025-10-22 14:35:48,USR12556,USR17879,UPI,P2P Transfer,373.79,Success,Kolkata,Android,0
TXN106169,2025-10-22 14:37:22,USR16990,MER1380,UPI,Recharge,292.31,Success,Bengaluru,iOS,0
TXN103651,2025-10-22 14:52:06,USR10676,USR19605,Netbanking,P2P Transfer,255.91,Success,Lucknow,iOS,0
TXN114410,2025-10-22 15:09:40,USR13275,MER1249,UPI,Grocery,86.39,Success,Delhi,iOS,0
TXN113657,2025-10-22 15:22:04,USR18771,MER1477,UPI,Recharge,57.05,Success,Kolkata,Android,1
TXN123285,2025-10-22 15:22:59,USR14139,MER1332,Wallet,Bill Payment,349.41,Success,Bengaluru,Android,0
TXN102522,2025-10-22 15:49:52,USR14762,MER1014,UPI,Grocery,183.14,Success,Mumbai,iOS,0
TXN103121,2025-10-22 16:54:39,USR10944,MER1434,Wallet,Recharge,1401.81,Success,Chennai,Android,0
TXN121946,2025-10-22 16:56:40,USR10720,MER1452,UPI,Bill Payment,627.67,Success,Bengaluru,Android,0
TXN124605,2025-10-22 17:06:47,USR14720,MER1284,Wallet,Food Delivery,122.79,Success,Pune,iOS,0
TXN121654,2025-10-22 17:23:08,USR11543,MER1188,UPI,Recharge,337.69,Success,Jaipur,Android,0
TXN120929,2025-10-22 17:33:33,USR11764,USR13922,UPI,P2P Transfer,657.42,Success,Bengaluru,Web,0
TXN108615,2025-10-22 18:13:47,USR18958,MER1401,Card,Bill Payment,204.54,Success,Bengaluru,Android,0
TXN116921,2025-10-22 18:21:34,USR11638,MER1337,UPI,Food Delivery,481.09,Success,Hyderabad,Android,0
TXN117316,2025-10-22 18:32:41,USR16810,MER1499,Netbanking,Recharge,266.78,Success,Mumbai,Android,0
TXN124147,2025-10-22 18:33:21,USR13529,MER1382,UPI,Entertainment,97.81,Success,Kolkata,Android,0
TXN121487,2025-10-22 18:46:50,USR15090,MER1119,UPI,Fuel,353.18,Success,Bengaluru,Android,0
TXN111875,2025-10-22 19:02:51,USR12200,MER1208,UPI,Recharge,50.59,Failed,Delhi,Android,0
TXN108283,2025-10-22 19:35:57,USR12166,USR15654,Netbanking,P2P Transfer,346.45,Success,Chennai,Android,0
TXN104963,2025-10-22 19:51:48,USR17155,USR14141,UPI,P2P Transfer,439.34,Success,Chennai,iOS,0
TXN120435,2025-10-22 20:02:09,USR17440,MER1401,UPI,Bill Payment,428.64,Success,Chennai,Web,0
TXN110259,2025-10-22 20:19:32,USR11204,USR17503,Netbanking,P2P Transfer,1547.67,Success,Mumbai,Android,0
TXN102923,2025-10-22 20:28:38,USR12171,MER1462,Wallet,Entertainment,138.29,Success,Mumbai,iOS,0
TXN108064,2025-10-22 20:30:04,USR15474,MER1051,UPI,Insurance,191.41,Success,Lucknow,Android,0
TXN109512,2025-10-22 20:40:54,USR17694,MER1208,UPI,Recharge,225.92,Success,Delhi,Android,0
TXN102791,2025-10-22 20:45:41,USR17453,USR17400,UPI,P2P Transfer,81.08,Success,Lucknow,Android,0
TXN102027,2025-10-22 20:46:20,USR11776,MER1057,Wallet,Bill Payment,611.49,Success,Mumbai,Android,0
TXN122265,2025-10-22 20:49:04,USR16384,MER1251,UPI,Bill Payment,558.69,Success,Delhi,Android,0
TXN115190,2025-10-22 21:09:13,USR16447,USR15536,UPI,P2P Transfer,532.88,Success,Delhi,Android,0
TXN101408,2025-10-22 21:33:58,USR16210,MER1229,Wallet,Fuel,238.08,Success,Chennai,iOS,0
TXN113055,2025-10-22 22:09:50,USR14895,MER1200,UPI,Bill Payment,1594.04,Success,Delhi,Android,0
TXN122396,2025-10-23 00:13:46,USR15430,MER1306,UPI,Insurance,760.84,Success,Jaipur,Android,0
TXN119787,2025-10-23 01:49:23,USR18554,MER1111,Netbanking,Fuel,534.82,Success,Jaipur,Android,0
TXN120793,2025-10-23 02:55:55,USR17184,MER1296,Netbanking,Entertainment,79.1,Success,Pune,Android,0
TXN104397,2025-10-23 04:54:24,USR11754,MER1491,UPI,Grocery,32.5,Success,Ahmedabad,iOS,0
TXN102756,2025-10-23 05:09:33,USR16105,MER1479,UPI,Bill Payment,1537.99,Success,Lucknow,iOS,0
TXN103262,2025-10-23 06:08:44,USR18829,MER1400,UPI,Entertainment,600.89,Success,Mumbai,Android,0
TXN104845,2025-10-23 06:09:14,USR19285,MER1181,UPI,Shopping,1508.74,Success,Lucknow,Android,0
TXN115209,2025-10-23 06:41:12,USR19107,MER1075,Wallet,Grocery,553.33,Success,Hyderabad,Android,0
TXN111136,2025-10-23 06:57:32,USR14649,MER1272,UPI,Insurance,682.57,Success,Delhi,Android,0
TXN100374,2025-10-23 07:10:44,USR12077,MER1083,UPI,Food Delivery,143.71,Success,Lucknow,iOS,0
TXN123871,2025-10-23 08:03:39,USR16515,MER1307,Wallet,Recharge,35.88,Success,Hyderabad,iOS,0
TXN100807,2025-10-23 08:15:44,USR11183,MER1239,Wallet,Entertainment,100.88,Success,Mumbai,Android,0
TXN113234,2025-10-23 08:29:32,USR12319,MER1164,Wallet,Shopping,1546.21,Success,Kolkata,iOS,0
TXN105774,2025-10-23 08:50:40,USR13850,MER1074,Netbanking,Recharge,111.83,Success,Lucknow,Android,0
TXN109094,2025-10-23 08:55:16,USR19766,MER1049,UPI,Grocery,112.73,Success,Bengaluru,Android,0
TXN113713,2025-10-23 09:06:34,USR13073,MER1162,UPI,Insurance,618.34,Success,Mumbai,Android,0
TXN102776,2025-10-23 09:13:13,USR18551,MER1380,UPI,Food Delivery,192.54,Success,Pune,Android,0
TXN110734,2025-10-23 09:15:51,USR17499,MER1467,Card,Entertainment,143.67,Success,Mumbai,Android,0
TXN104110,2025-10-23 09:24:03,USR17398,USR14278,Card,P2P Transfer,117.36,Success,Ahmedabad,Android,0
TXN121882,2025-10-23 09:36:27,USR19003,MER1358,UPI,Travel,2120.05,Success,Kolkata,Android,0
TXN103565,2025-10-23 09:42:42,USR15744,MER1230,UPI,Shopping,115.51,Success,Chennai,Web,0
TXN123852,2025-10-23 09:43:31,USR13647,MER1058,Card,Food Delivery,31.76,Success,Bengaluru,Android,0
TXN112931,2025-10-23 09:52:12,USR16858,MER1142,Netbanking,Fuel,288.59,Success,Kolkata,Android,0
TXN121343,2025-10-23 10:02:20,USR17656,MER1113,Card,Fuel,440.26,Success,Delhi,Android,0
TXN104022,2025-10-23 11:22:25,USR13338,USR10795,Wallet,P2P Transfer,731.72,Success,Delhi,Android,0
TXN109177,2025-10-23 11:32:38,USR17729,MER1229,Netbanking,Recharge,29.66,Success,Pune,Android,0
TXN105700,2025-10-23 11:39:04,USR13966,MER1070,UPI,Bill Payment,237.42,Success,Pune,Android,0
TXN107411,2025-10-23 11:45:18,USR15491,MER1419,UPI,Fuel,206.07,Success,Hyderabad,iOS,0
TXN118611,2025-10-23 12:31:11,USR10717,MER1149,UPI,Food Delivery,185.8,Success,Hyderabad,Android,0
TXN103591,2025-10-23 13:04:29,USR11877,MER1468,Wallet,Recharge,115.96,Success,Bengaluru,Android,0
TXN100488,2025-10-23 13:18:35,USR16238,MER1261,Wallet,Fuel,637.49,Success,Mumbai,Android,0
TXN114024,2025-10-23 13:33:14,USR14348,MER1221,UPI,Fuel,361.38,Success,Kolkata,Android,0
TXN103957,2025-10-23 13:38:50,USR10547,MER1066,Wallet,Recharge,124.33,Success,Bengaluru,iOS,0
TXN113465,2025-10-23 13:44:08,USR12500,MER1495,UPI,Recharge,66.91,Success,Delhi,iOS,0
TXN124589,2025-10-23 13:50:30,USR10278,MER1491,UPI,Fuel,1223.4,Success,Hyderabad,Android,0
TXN118451,2025-10-23 14:02:33,USR17168,MER1294,UPI,Travel,312.89,Success,Mumbai,Android,0
TXN107490,2025-10-23 14:50:57,USR16246,MER1337,Card,Shopping,2547.49,Failed,Jaipur,Android,0
TXN120907,2025-10-23 15:15:00,USR13133,MER1084,Netbanking,Travel,329.75,Success,Ahmedabad,Android,0
TXN104083,2025-10-23 15:36:39,USR18455,MER1275,UPI,Bill Payment,250.15,Success,Hyderabad,Android,0
TXN120558,2025-10-23 16:02:39,USR18972,MER1154,Netbanking,Recharge,106.06,Success,Kolkata,iOS,0
TXN122181,2025-10-23 16:10:16,USR17285,USR10497,UPI,P2P Transfer,594.48,Success,Mumbai,iOS,0
TXN119623,2025-10-23 16:20:10,USR11671,MER1474,UPI,Insurance,160.76,Success,Kolkata,iOS,0
TXN113945,2025-10-23 16:22:27,USR12661,USR17272,Card,P2P Transfer,2204.21,Success,Hyderabad,iOS,0
TXN120998,2025-10-23 16:51:13,USR17260,MER1011,Card,Grocery,158.82,Success,Mumbai,iOS,0
TXN114686,2025-10-23 17:04:21,USR16024,MER1402,Wallet,Shopping,285.03,Success,Lucknow,Android,0
TXN123919,2025-10-23 17:29:28,USR13031,MER1378,Netbanking,Shopping,65.27,Success,Kolkata,Android,0
TXN114614,2025-10-23 17:31:17,USR16365,MER1121,UPI,Insurance,161.05,Success,Mumbai,Web,0
TXN115303,2025-10-23 17:40:20,USR14894,MER1178,UPI,Bill Payment,711.75,Failed,Chennai,Android,0
TXN120439,2025-10-23 18:00:16,USR16247,MER1316,Card,Travel,634.48,Failed,Pune,Android,0
TXN117040,2025-10-23 18:04:36,USR18774,MER1392,UPI,Food Delivery,125.17,Success,Bengaluru,Android,0
TXN115267,2025-10-23 18:07:35,USR13821,MER1403,UPI,Recharge,114.02,Success,Pune,iOS,0
TXN119788,2025-10-23 18:08:26,USR13750,MER1082,Card,Bill Payment,394.77,Success,Bengaluru,iOS,0
TXN118787,2025-10-23 18:08:40,USR10652,MER1076,Netbanking,Shopping,399.88,Success,Hyderabad,Android,0
TXN105226,2025-10-23 18:16:40,USR14120,MER1290,Netbanking,Bill Payment,230.09,Success,Pune,Android,0
TXN103700,2025-10-23 18:27:02,USR10840,MER1353,UPI,Entertainment,1155.83,Success,Pune,Android,0
TXN118669,2025-10-23 18:28:52,USR19401,USR14476,Wallet,P2P Transfer,1191.41,Success,Mumbai,Android,0
TXN121349,2025-10-23 18:42:21,USR18614,MER1003,UPI,Insurance,280.54,Success,Hyderabad,Android,0
TXN107599,2025-10-23 18:49:49,USR11904,MER1395,UPI,Insurance,628.89,Success,Mumbai,Android,0
TXN106590,2025-10-23 18:50:19,USR12773,MER1425,Netbanking,Food Delivery,302.17,Success,Pune,iOS,0
TXN110289,2025-10-23 19:43:30,USR17275,MER1124,Card,Insurance,972.84,Success,Ahmedabad,Web,0
TXN109227,2025-10-23 20:12:55,USR12468,MER1313,UPI,Food Delivery,194.53,Success,Bengaluru,Web,0
TXN115438,2025-10-23 20:14:16,USR19687,MER1045,UPI,Fuel,861.61,Success,Kolkata,Android,0
TXN115015,2025-10-23 20:22:57,USR18237,MER1318,Card,Entertainment,329.47,Success,Hyderabad,Android,0
TXN119889,2025-10-23 20:32:14,USR12166,MER1310,UPI,Travel,1866.51,Success,Mumbai,Android,0
TXN106158,2025-10-23 20:33:24,USR16692,MER1030,Wallet,Travel,474.99,Success,Bengaluru,iOS,0
TXN109868,2025-10-23 20:37:36,USR14744,MER1132,UPI,Recharge,147.32,Success,Mumbai,Android,0
TXN100662,2025-10-23 20:40:35,USR17758,MER1109,UPI,Shopping,84.38,Success,Jaipur,Android,0
TXN120919,2025-10-23 20:42:04,USR16306,USR17344,UPI,P2P Transfer,147.42,Success,Kolkata,iOS,0
TXN115368,2025-10-23 20:43:37,USR19715,MER1117,UPI,Fuel,1661.5,Success,Pune,Android,0
TXN107427,2025-10-23 20:46:49,USR16816,MER1149,Wallet,Fuel,271.25,Success,Bengaluru,Android,0
TXN103326,2025-10-23 21:06:07,USR18797,MER1322,Card,Travel,720.62,Success,Hyderabad,Android,0
TXN105650,2025-10-23 21:14:34,USR18072,MER1307,Card,Grocery,29.55,Success,Hyderabad,Android,0
TXN117195,2025-10-23 21:49:15,USR11903,MER1220,UPI,Shopping,685.02,Success,Chennai,Android,0
TXN103771,2025-10-23 22:12:26,USR10257,MER1459,Card,Shopping,909.96,Success,Bengaluru,Android,0
TXN124470,2025-10-23 22:20:36,USR16756,MER1028,UPI,Travel,1481.59,Success,Hyderabad,Android,0
TXN118694,2025-10-23 22:31:05,USR12828,MER1350,Wallet,Entertainment,328.27,Success,Lucknow,Android,0
TXN120932,2025-10-23 22:34:05,USR15288,MER1239,Card,Grocery,221.28,Success,Mumbai,iOS,0
TXN115712,2025-10-23 23:52:16,USR14814,MER1357,Card,Travel,559.38,Success,Delhi,Android,0
TXN110497,2025-10-24 00:10:58,USR16091,MER1186,UPI,Fuel,1013.63,Success,Kolkata,iOS,0
TXN122814,2025-10-24 02:08:25,USR19488,MER1343,Card,Recharge,133.6,Success,Hyderabad,iOS,0
TXN120541,2025-10-24 05:39:28,USR15500,MER1221,UPI,Insurance,247.46,Success,Chennai,Android,0
TXN124525,2025-10-24 05:47:24,USR14242,MER1061,UPI,Travel,4858.08,Success,Mumbai,Android,0
TXN110387,2025-10-24 06:39:34,USR14665,MER1211,UPI,Fuel,3945.29,Success,Ahmedabad,Android,0
TXN109374,2025-10-24 07:16:42,USR12342,MER1136,UPI,Travel,116.9,Success,Delhi,Android,0
TXN113793,2025-10-24 07:34:43,USR10256,MER1102,Card,Bill Payment,1006.02,Success,Delhi,Android,0
TXN105825,2025-10-24 07:44:40,USR14125,MER1081,UPI,Insurance,240.76,Success,Mumbai,iOS,0
TXN113434,2025-10-24 07:53:39,USR14356,MER1249,Card,Insurance,333.13,Success,Mumbai,Android,0
TXN122564,2025-10-24 07:54:27,USR17061,MER1217,Wallet,Fuel,198.94,Success,Jaipur,Android,0
TXN110144,2025-10-24 08:00:00,USR18957,MER1097,Card,Recharge,38.14,Success,Mumbai,iOS,0
TXN104698,2025-10-24 08:04:33,USR12595,MER1125,UPI,Bill Payment,1064.65,Success,Lucknow,Android,0
TXN115725,2025-10-24 08:42:38,USR16628,MER1048,UPI,Entertainment,108.96,Success,Pune,Android,0
TXN116275,2025-10-24 08:46:25,USR16800,MER1279,Wallet,Bill Payment,205.76,Success,Delhi,Android,0
TXN122212,2025-10-24 09:18:29,USR13022,MER1176,Card,Recharge,759.33,Success,Chennai,Web,0
TXN113281,2025-10-24 09:29:32,USR18782,MER1100,UPI,Shopping,4918.23,Success,Chennai,Android,0
TXN115328,2025-10-24 10:21:39,USR10700,MER1159,UPI,Grocery,54.87,Success,Chennai,Android,0
TXN100912,2025-10-24 10:44:17,USR19708,MER1369,Wallet,Travel,782.59,Success,Lucknow,Android,0
TXN101303,2025-10-24 10:51:50,USR19195,USR11982,UPI,P2P Transfer,347.0,Success,Ahmedabad,Android,0
TXN113927,2025-10-24 11:40:39,USR19450,USR11006,Wallet,P2P Transfer,111.02,Success,Ahmedabad,Android,0
TXN114222,2025-10-24 11:46:24,USR19600,MER1390,UPI,Entertainment,201.74,Success,Kolkata,iOS,0
TXN106007,2025-10-24 11:46:27,USR19181,USR16294,Netbanking,P2P Transfer,1196.42,Success,Kolkata,Android,0
TXN118129,2025-10-24 11:51:00,USR11578,MER1212,Card,Bill Payment,112.69,Failed,Pune,Android,0
TXN117915,2025-10-24 12:12:45,USR11557,MER1160,Netbanking,Bill Payment,376.14,Success,Jaipur,Web,0
TXN101938,2025-10-24 12:16:57,USR12979,MER1277,Netbanking,Travel,724.08,Success,Delhi,Android,0
TXN111743,2025-10-24 12:28:00,USR18933,MER1033,Netbanking,Entertainment,96.08,Success,Lucknow,Android,0
TXN121787,2025-10-24 12:55:12,USR12353,MER1134,UPI,Recharge,116.88,Success,Hyderabad,Android,0
TXN106785,2025-10-24 12:56:29,USR10857,MER1461,UPI,Recharge,125.61,Success,Chennai,Android,0
TXN121676,2025-10-24 13:09:24,USR17121,MER1320,UPI,Fuel,736.89,Success,Mumbai,Android,0
TXN110457,2025-10-24 13:45:03,USR13959,MER1064,Wallet,Bill Payment,266.85,Success,Kolkata,iOS,0
TXN107027,2025-10-24 14:34:03,USR14909,MER1100,Card,Travel,1964.89,Success,Kolkata,Android,0
TXN102341,2025-10-24 14:51:01,USR11722,MER1356,UPI,Shopping,572.64,Success,Ahmedabad,Android,0
TXN124253,2025-10-24 15:04:34,USR18641,MER1399,UPI,Recharge,52.85,Success,Mumbai,Android,0
TXN102245,2025-10-24 15:08:58,USR12578,MER1002,Wallet,Grocery,70.3,Success,Kolkata,Android,0
TXN123983,2025-10-24 15:16:09,USR14806,MER1426,UPI,Fuel,227.47,Success,Kolkata,Android,0
TXN114939,2025-10-24 15:39:35,USR18608,MER1189,Wallet,Grocery,212.79,Success,Lucknow,Android,0
TXN121885,2025-10-24 15:45:26,USR13365,MER1493,Wallet,Travel,1085.01,Success,Jaipur,iOS,0
TXN100669,2025-10-24 15:48:47,USR16889,MER1130,UPI,Fuel,568.57,Success,Pune,Android,0
TXN107591,2025-10-24 16:10:46,USR13128,MER1076,Wallet,Travel,2319.15,Success,Pune,Android,0
TXN115156,2025-10-24 16:44:55,USR18656,USR10998,Card,P2P Transfer,832.36,Failed,Mumbai,iOS,0
TXN124405,2025-10-24 16:46:30,USR13402,MER1006,UPI,Grocery,131.99,Success,Lucknow,Android,0
TXN124166,2025-10-24 16:48:06,USR11102,MER1411,Wallet,Insurance,247.19,Success,Pune,Android,0
TXN102999,2025-10-24 16:53:39,USR10161,MER1331,UPI,Insurance,2643.12,Success,Bengaluru,Android,0
TXN111526,2025-10-24 16:53:43,USR12037,USR10191,UPI,P2P Transfer,3374.61,Success,Mumbai,Android,0
TXN122949,2025-10-24 16:54:05,USR10369,MER1083,UPI,Entertainment,104.07,Success,Ahmedabad,Android,0
TXN119480,2025-10-24 16:58:38,USR14276,MER1032,Netbanking,Shopping,244.86,Success,Pune,iOS,0
TXN117440,2025-10-24 17:05:05,USR11585,MER1481,UPI,Bill Payment,217.25,Success,Delhi,Android,0
TXN114786,2025-10-24 17:20:04,USR15283,USR13093,UPI,P2P Transfer,516.6,Success,Hyderabad,iOS,0
TXN116836,2025-10-24 17:23:31,USR17841,MER1152,Wallet,Grocery,46.56,Success,Chennai,iOS,0
TXN123061,2025-10-24 17:38:34,USR11733,MER1138,UPI,Food Delivery,190.99,Success,Kolkata,iOS,0
